object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
entry	Saponaria	0	
orth	Saponaria	ita	
foreign	saponaire	fra	
entry	Sapone	0	
orth	Sapone	ita	
foreign	savon	fra	
entry	Saponificazione	0	
orth	Saponificazione	ita	
foreign	saponification	fra	
entry	Sapore	0	
orth	Sapore	ita	
foreign	saveur	fra	
entry	Sarcocarpo	0	
orth	Sarcocarpo	ita	
foreign	sarcocarpe	fra	
entry	Sarcocele	0	
orth	Sarcocele	ita	
foreign	sarcocèle	fra	
entry	Sarcoma	0	
orth	Sarcoma	ita	
foreign	sarcome	fra	
entry	Sarcomatoso	0	
orth	Sarcomatoso	ita	
foreign	sarcomateux	fra	
entry	Sardonico	0	
orth	Sardonico	ita	
foreign	sardonique	fra	
entry	Sartorio	0	
orth	Sartorio	ita	
foreign	couturier	fra	
entry	Sassafrasso	0	
orth	Sassafrasso	ita	
foreign	sassafras	fra	
entry	Satiriasi	0	
orth	Satiriasi	ita	
foreign	satyriasis	fra	
entry	Saturazione	0	
orth	Saturazione	ita	
foreign	saturation	fra	
entry	Sazietà	0	
orth	Sazietà	ita	
foreign	satiété	fra	
entry	Sbadigliamento, Sbadiglio	0	
orth	Sbadigliamento	ita	
orth	Sbadiglio	ita	
foreign	bâillement	fra	
entry	Sbrigliare	0	
orth	Sbrigliare	ita	
foreign	débrider	fra	
entry	Sbrigliatura	0	
orth	Sbrigliatura	ita	
foreign	débridement	fra	
entry	Sbuffare	0	
orth	Sbuffare	ita	
foreign	ébrouer (s')	fra	
entry	Scabbia	0	
orth	Scabbia	ita	
foreign	gale (la)	fra	
entry	Scabbioso	0	
orth	Scabbioso	ita	
foreign	galeux	fra	
entry	Scafoide	0	
orth	Scafoide	ita	
foreign	scaphoïde	fra	
entry	Scala	0	
orth	Scala	ita	
foreign	rampe	fra	
entry	Scaleno	0	
orth	Scaleno	ita	
foreign	scalène	fra	
entry	Scalfitura	0	
orth	Scalfitura	ita	
entry	Scalpello, Scarpello	0	
orth	Scalpello	ita	
orth	Scarpello	ita	
foreign	scalpel	fra	
entry	Scalzamento	0	
orth	Scalzamento	ita	
foreign	déchaussement	fra	
entry	Scalzatoio	0	
orth	Scalzatoio	ita	
foreign	déchaussoir	fra	
entry	Scamonea	0	
orth	Scamonea	ita	
foreign	scammonée	fra	
entry	Scanalatura	0	
orth	Scanalatura	ita	
foreign	cannelure	fra	
entry	Scapola	0	
orth	Scapola	ita	
foreign	omoplate	fra	
entry	Scapolare	0	
orth	Scapolare	ita	
foreign	scapulaire	fra	
entry	Scapoloomerale	0	
orth	Scapoloomerale	ita	
foreign	scapulo-huméral	fra	
entry	Scarico	0	
orth	Scarico	ita	
foreign	évacuation	fra	
entry	Scarificatore	0	
orth	Scarificatore	ita	
foreign	scarificateur	fra	
entry	Scarificazione	0	
orth	Scarificazione	ita	
foreign	scarification	fra	
entry	Scarlattina	0	
orth	Scarlattina	ita	
foreign	scarlatine	fra	
entry	Scheggia	0	
orth	Scheggia	ita	
foreign	esquille	fra	
entry	Scheletro	0	
orth	Scheletro	ita	
foreign	squelette	fra	
entry	Scheranzia	0	
orth	Scheranzia	ita	
foreign	angine	fra	
entry	Schiena	0	
orth	Schiena	ita	
foreign	échine	fra	
entry	Schiuma	0	
orth	Schiuma	ita	
foreign	écume	fra	
entry	Scialappa	0	
orth	Scialappa	ita	
foreign	jalap	fra	
entry	Scialiva	0	
orth	Scialiva	ita	
foreign	salive	fra	
entry	Sciatica	0	
orth	Sciatica	ita	
foreign	sciatique (la)	fra	
entry	Scibale	0	
orth	Scibale	ita	
foreign	scybales	fra	
entry	Scilla	0	
orth	Scilla	ita	
foreign	scille	fra	
entry	Scillitico	0	
orth	Scillitico	ita	
foreign	scillitique	fra	
entry	Sciringa	0	
orth	Sciringa	ita	
foreign	seringue	fra	
entry	Sciroppo	0	
orth	Sciroppo	ita	
foreign	sirop	fra	
entry	Scirro	0	
orth	Scirro	ita	
foreign	squirrhe	fra	
entry	Scirroso	0	
orth	Scirroso	ita	
foreign	squirrheux	fra	
entry	Scissura	0	
orth	Scissura	ita	
foreign	scissure	fra	
entry	Scleremo	0	
orth	Scleremo	ita	
foreign	sclérème	fra	
entry	Scleroftalmia, Sclerottalmia	0	
orth	Scleroftalmia	ita	
orth	Sclerottalmia	ita	
foreign	sclérophthalmie	fra	
entry	Sclerosi	0	
orth	Sclerosi	ita	
foreign	sclérose	fra	
entry	Sclerotica	0	
orth	Sclerotica	ita	
foreign	sclérotique	fra	
entry	Scodeghino	0	
orth	Scodeghino	ita	
entry	Scolagione, Scolamento, Scolazione	0	
orth	Scolagione	ita	
orth	Scolamento	ita	
orth	Scolazione	ita	
foreign	blennorrhagie	fra	
entry	Scoliosi	0	
orth	Scoliosi	ita	
foreign	scoliose	fra	
entry	Scolo	0	
orth	Scolo	ita	
foreign	flux	fra	
entry	Scolorazione	0	
orth	Scolorazione	ita	
foreign	décoloration	fra	
entry	Sconciarsi	0	
orth	Sconciarsi	ita	
foreign	avorter	fra	
entry	Sconciatura	0	
orth	Sconciatura	ita	
foreign	avortement	fra	
entry	Scorbutico	0	
orth	Scorbutico	ita	
foreign	scorbutique	fra	
entry	Scorbuto	0	
orth	Scorbuto	ita	
foreign	scorbut	fra	
entry	Scornare	0	
orth	Scornare	ita	
entry	Scorticamento, Scorticatura, Scorticazione	0	
orth	Scorticamento	ita	
orth	Scorticatura	ita	
orth	Scorticazione	ita	
foreign	intertrigo	fra	
entry	Scorza	0	
orth	Scorza	ita	
foreign	écorce	fra	
entry	Scotodinia	0	
orth	Scotodinia	ita	
foreign	scotodinie	fra	
entry	Scottatura	0	
orth	Scottatura	ita	
foreign	brûlure	fra	
entry	Screpolatura	0	
orth	Screpolatura	ita	
foreign	rhagades	fra	
entry	Scrobicolo del cuore	0	
orth	Scrobicolo del cuore	ita	
foreign	fossette du cœur	fra	
entry	Scrofola, Scrofula	0	
orth	Scrofola	ita	
orth	Scrofula	ita	
foreign	scrofules	fra	
entry	Scrofoloso	0	
orth	Scrofoloso	ita	
foreign	scrofuleux	fra	
entry	Scroto	0	
orth	Scroto	ita	
foreign	scrotum	fra	
entry	Scudiforme	0	
orth	Scudiforme	ita	
entry	Sdentato	0	
orth	Sdentato	ita	
foreign	édenté	fra	
entry	Sebaceo	0	
orth	Sebaceo	ita	
foreign	sébacé	fra	
entry	Sebacico	0	
orth	Sebacico	ita	
foreign	sébacique	fra	
entry	Seccativo	0	
orth	Seccativo	ita	
foreign	dessiccatif	fra	
entry	Seconda, Secondina	0	
orth	Seconda	ita	
orth	Secondina	ita	
foreign	secondines	fra	
entry	Secretore	0	
orth	Secretore	ita	
foreign	sécréteur	fra	
entry	Secretorio	0	
orth	Secretorio	ita	
foreign	sécrétoire	fra	
entry	Secrezione	0	
orth	Secrezione	ita	
foreign	sécrétion	fra	
entry	Sedativo	0	
orth	Sedativo	ita	
foreign	sédatif	fra	
entry	Sedimento	0	
orth	Sedimento	ita	
foreign	sédiment	fra	
entry	Sega	0	
orth	Sega	ita	
foreign	scie	fra	
entry	Segale	0	
orth	Segale	ita	
foreign	seigle	fra	
entry	Segno	0	
orth	Segno	ita	
foreign	signe	fra	
entry	Segreto	0	
orth	Segreto	ita	
foreign	arcane	fra	
entry	Selenitoso	0	
orth	Selenitoso	ita	
foreign	séléniteux	fra	
entry	Sella equina, Sella turcica	0	
orth	Sella equina	ita	
orth	Sella turcica	ita	
foreign	selle turcique	fra	
entry	Semejotica	0	
orth	Semejotica	ita	
foreign	sémiotique	fra	
entry	Semenza	0	
orth	Semenza	ita	
foreign	semence	fra	
entry	Semiaponeurotico	0	
orth	Semiaponeurotico	ita	
foreign	demi-aponévrotique	fra	
entry	Semiazigo	0	
orth	Semiazigo	ita	
foreign	demi-azygos	fra	
entry	Semicircolare	0	
orth	Semicircolare	ita	
foreign	demi-circulaire	fra	
entry	Semicupio	0	
orth	Semicupio	ita	
foreign	demi-bain	fra	
entry	Semilunare	0	
orth	Semilunare	ita	
foreign	semi-lunaire	fra	
entry	Semimembranoso	0	
orth	Semimembranoso	ita	
foreign	demi-membraneux	fra	
entry	Seminale	0	
orth	Seminale	ita	
foreign	séminal	fra	
entry	Seminifero	0	
orth	Seminifero	ita	
foreign	séminifère	fra	
entry	Semiotica	0	
orth	Semiotica	ita	
foreign	sémiotique (la)	fra	
entry	Semiquartana	0	
orth	Semiquartana	ita	
foreign	demi-quarte	fra	
entry	Semitendinoso	0	
orth	Semitendinoso	ita	
foreign	demi-tendineux	fra	
entry	Semiterzana	0	
orth	Semiterzana	ita	
foreign	demi-tierce	fra	
entry	Semplice	0	
orth	Semplice	ita	
foreign	simple	fra	
entry	Semplici	0	
orth	Semplici	ita	
foreign	simples (les)	fra	
entry	Sena	0	
orth	Sena	ita	
foreign	séné	fra	
entry	Senapa, Sanape	0	
orth	Senapa	ita	
orth	Sanape	ita	
foreign	moutarde	fra	
entry	Senile	0	
orth	Senile	ita	
foreign	sénile	fra	
entry	Seno	0	
orth	Seno	ita	
foreign	sein	fra	
entry	Seno	0	
orth	Seno	ita	
foreign	sinus	fra	
entry	Sensazione	0	
orth	Sensazione	ita	
foreign	sensation	fra	
entry	Sensibile	0	
orth	Sensibile	ita	
foreign	sensible	fra	
entry	Sensibilità	0	
orth	Sensibilità	ita	
foreign	sensibilité	fra	
entry	Sensitivo	0	
orth	Sensitivo	ita	
foreign	sensitif	fra	
entry	Senso	0	
orth	Senso	ita	
foreign	sens	fra	
pb	1805	1819	
entry	Sensorio	0	
orth	Sensorio	ita	
foreign	sensorium	fra	
entry	Sentimento	0	
orth	Sentimento	ita	
foreign	sentiment	fra	
entry	Senza pari	0	
orth	Senza pari	ita	
foreign	veine azygos (la)	fra	
entry	Sepoltura	0	
orth	Sepoltura	ita	
foreign	sépulture	fra	
entry	Septico, Settico	0	
orth	Septico	ita	
orth	Settico	ita	
foreign	septique	fra	
entry	Sequestro	0	
orth	Sequestro	ita	
foreign	séquestre	fra	
entry	Serbatojo	0	
orth	Serbatojo	ita	
foreign	réservoir	fra	
entry	Seroso	0	
orth	Seroso	ita	
foreign	séreux	fra	
entry	Serpigine	0	
orth	Serpigine	ita	
foreign	herpès	fra	
entry	Serpiginoso	0	
orth	Serpiginoso	ita	
foreign	serpigineux	fra	
entry	Serviziale	0	
orth	Serviziale	ita	
foreign	clystère	fra	
entry	Sesamo	0	
orth	Sesamo	ita	
foreign	sésame	fra	
entry	Sesamoide	0	
orth	Sesamoide	ita	
foreign	sésamoïde	fra	
entry	Sesso	0	
orth	Sesso	ita	
foreign	sexe	fra	
entry	Sessuale	0	
orth	Sessuale	ita	
foreign	sexuel	fra	
entry	Seta	0	
orth	Seta	ita	
foreign	soie	fra	
entry	Setaceo	0	
orth	Setaceo	ita	
foreign	sétacé	fra	
entry	Sete	0	
orth	Sete	ita	
foreign	soif	fra	
entry	Setone	0	
orth	Setone	ita	
foreign	séton	fra	
entry	Settenario	0	
orth	Settenario	ita	
foreign	septénaire	fra	
entry	Settico	0	
orth	Settico	ita	
foreign	septique	fra	
entry	Setto	0	
orth	Setto	ita	
foreign	septum	fra	
entry	Sevo, Sego	0	
orth	Sevo	ita	
orth	Sego	ita	
foreign	suif	fra	
entry	Sezione	0	
orth	Sezione	ita	
foreign	section	fra	
entry	Sfacelato	0	
orth	Sfacelato	ita	
foreign	sphacélé	fra	
entry	Sfacelo	0	
orth	Sfacelo	ita	
foreign	sphacèle	fra	
entry	Sfenobasilare	0	
orth	Sfenobasilare	ita	
foreign	sphéno-basilaire	fra	
entry	Sfenoidale	0	
orth	Sfenoidale	ita	
foreign	sphénoïdal	fra	
entry	Sfenoide	0	
orth	Sfenoide	ita	
foreign	sphénoïde	fra	
entry	Sfiatatojo	0	
orth	Sfiatatojo	ita	
foreign	évent	fra	
entry	Sfigmico	0	
orth	Sfigmico	ita	
foreign	sphygmique	fra	
entry	Sfintere	0	
orth	Sfintere	ita	
foreign	sphincter	fra	
entry	Sfogliazione	0	
orth	Sfogliazione	ita	
foreign	exfoliation	fra	
entry	Sforzo	0	
orth	Sforzo	ita	
foreign	effort	fra	
entry	Sgorgo, Sgorgamento	0	
orth	Sgorgo	ita	
orth	Sgorgamento	ita	
foreign	dégorgement	fra	
entry	Sialagogo	0	
orth	Sialagogo	ita	
foreign	sialagogue	fra	
entry	Sialologia	0	
orth	Sialologia	ita	
foreign	sialologie	fra	
entry	Sibiloso	0	
orth	Sibiloso	ita	
foreign	sibilant	fra	
entry	Siccità	0	
orth	Siccità	ita	
foreign	siccité	fra	
entry	Sicosi	0	
orth	Sicosi	ita	
foreign	sycosis	fra	
entry	Siderazione	0	
orth	Siderazione	ita	
foreign	sidération	fra	
entry	Siero	0	
orth	Siero	ita	
foreign	sérum	fra	
entry	Sierosità	0	
orth	Sierosità	ita	
foreign	sérosité	fra	
entry	Sieroso	0	
orth	Sieroso	ita	
foreign	séreux	fra	
entry	Sifilide	0	
orth	Sifilide	ita	
foreign	syphilis	fra	
entry	Sifilitico	0	
orth	Sifilitico	ita	
foreign	syphilitique	fra	
entry	Sifoide	0	
orth	Sifoide	ita	
foreign	xiphoïde	fra	
entry	Sifone	0	
orth	Sifone	ita	
foreign	siphon	fra	
entry	Sigillato	0	
orth	Sigillato	ita	
foreign	sigillé	fra	
entry	Sigmoide	0	
orth	Sigmoide	ita	
foreign	sigmoïde	fra	
entry	Silicula	0	
orth	Silicula	ita	
foreign	silicule	fra	
entry	Siliqua	0	
orth	Siliqua	ita	
foreign	silique	fra	
entry	Simblefarosi	0	
orth	Simblefarosi	ita	
foreign	symblépharon	fra	
entry	Simbolo	0	
orth	Simbolo	ita	
foreign	symbole	fra	
entry	Similare	0	
orth	Similare	ita	
foreign	similaire	fra	
entry	Simpatia	0	
orth	Simpatia	ita	
foreign	sympathie	fra	
entry	Simpatico	0	
orth	Simpatico	ita	
foreign	sympathique	fra	
entry	Simulato	0	
orth	Simulato	ita	
foreign	simulé	fra	
entry	Sinapismo	0	
orth	Sinapismo	ita	
foreign	sinapisme	fra	
entry	Sinartroidale	0	
orth	Sinartroidale	ita	
foreign	synarthroïdal	fra	
entry	Sinartrosi	0	
orth	Sinartrosi	ita	
foreign	synarthrose	fra	
entry	Sincipitale	0	
orth	Sincipitale	ita	
foreign	sincipital	fra	
entry	Sincipite	0	
orth	Sincipite	ita	
foreign	sinciput	fra	
entry	Sincondrosi	0	
orth	Sincondrosi	ita	
foreign	synchondrose	fra	
entry	Sincopa	0	
orth	Sincopa	ita	
foreign	syncope	fra	
entry	Sincopale	0	
orth	Sincopale	ita	
foreign	syncopal	fra	
entry	Sincrono	0	
orth	Sincrono	ita	
foreign	synchronique	fra	
entry	Sindesmologia	0	
orth	Sindesmologia	ita	
foreign	syndesmologie	fra	
entry	Sindone	0	
orth	Sindone	ita	
foreign	sindon	fra	
entry	Sinergia	0	
orth	Sinergia	ita	
foreign	synergie	fra	
entry	Sinezizis	0	
orth	Sinezizis	ita	
foreign	synizésis	fra	
entry	Sinfisi	0	
orth	Sinfisi	ita	
foreign	symphyse	fra	
entry	Sinfisotomia	0	
orth	Sinfisotomia	ita	
foreign	symphyséotomie	fra	
entry	Singhiozzo	0	
orth	Singhiozzo	ita	
foreign	sanglot	fra	
entry	Singhiozzoso	0	
orth	Singhiozzoso	ita	
foreign	singultueux	fra	
entry	Sinoca	0	
orth	Sinoca	ita	
foreign	synoque	fra	
entry	Sinovia	0	
orth	Sinovia	ita	
foreign	synovie	fra	
entry	Sinoviale	0	
orth	Sinoviale	ita	
foreign	synovial	fra	
entry	Sintesi	0	
orth	Sintesi	ita	
foreign	synthèse	fra	
entry	Sintomatico	0	
orth	Sintomatico	ita	
foreign	symptomatique	fra	
entry	Sintomatologia	0	
orth	Sintomatologia	ita	
foreign	symptomatologie	fra	
entry	Sintomo	0	
orth	Sintomo	ita	
foreign	symptôme	fra	
entry	Sinuoso	0	
orth	Sinuoso	ita	
foreign	sinueux	fra	
entry	Siringa	0	
orth	Siringa	ita	
foreign	seringue	fra	
entry	Siringotomia	0	
orth	Siringotomia	ita	
entry	Siringotomo	0	
orth	Siringotomo	ita	
foreign	syringotome	fra	
entry	Siroppo	0	
orth	Siroppo	ita	
foreign	sirop	fra	
entry	Sistema	0	
orth	Sistema	ita	
foreign	système	fra	
entry	Sistematico	0	
orth	Sistematico	ita	
foreign	systématique	fra	
entry	Sistole	0	
orth	Sistole	ita	
foreign	systole	fra	
entry	Slogamento	0	
orth	Slogamento	ita	
foreign	luxation	fra	
entry	Snervamento	0	
orth	Snervamento	ita	
foreign	énervation	fra	
entry	Soda	0	
orth	Soda	ita	
foreign	soude	fra	
entry	Sodio	0	
orth	Sodio	ita	
foreign	sodium	fra	
entry	Sofisticazione	0	
orth	Sofisticazione	ita	
foreign	sophistication	fra	
entry	Soffogamento	0	
orth	Soffogamento	ita	
foreign	étouffement	fra	
entry	Soffogante	0	
orth	Soffogante	ita	
foreign	suffocant	fra	
entry	Sogno	0	
orth	Sogno	ita	
foreign	songe	fra	
entry	Solare	0	
orth	Solare	ita	
foreign	solaire	fra	
entry	Solco	0	
orth	Solco	ita	
foreign	sillon	fra	
entry	Solfato	0	
orth	Solfato	ita	
foreign	sulfate	fra	
entry	Solfo	0	
orth	Solfo	ita	
foreign	soufre	fra	
entry	Solforico	0	
orth	Solforico	ita	
foreign	sulfurique	fra	
entry	Solforoso	0	
orth	Solforoso	ita	
foreign	sulfureux	fra	
entry	Solfuro	0	
orth	Solfuro	ita	
foreign	sulfure	fra	
entry	Solidismo	0	
orth	Solidismo	ita	
foreign	solidisme	fra	
entry	Solidità	0	
orth	Solidità	ita	
foreign	solidité	fra	
entry	Solido	0	
orth	Solido	ita	
foreign	solide	fra	
entry	Solimato	0	
orth	Solimato	ita	
entry	Solipedo	0	
orth	Solipedo	ita	
foreign	solipède	fra	
entry	Solubilità	0	
orth	Solubilità	ita	
foreign	solubilité	fra	
entry	Solutivo	0	
orth	Solutivo	ita	
foreign	laxatif	fra	
entry	Soluzione	0	
orth	Soluzione	ita	
foreign	solution	fra	
entry	Sommità	0	
orth	Sommità	ita	
foreign	sommité	fra	
entry	Sonnambolismo	0	
orth	Sonnambolismo	ita	
foreign	somnambulisme	fra	
entry	Sonnambolo	0	
orth	Sonnambolo	ita	
foreign	somnambule	fra	
entry	Sonnifero	0	
orth	Sonnifero	ita	
foreign	somnifère	fra	
entry	Sonno	0	
orth	Sonno	ita	
foreign	sommeil	fra	
entry	Sonnolenza	0	
orth	Sonnolenza	ita	
foreign	somnolence	fra	
entry	Sopore	0	
orth	Sopore	ita	
foreign	assoupissement	fra	
entry	Soporifico	0	
orth	Soporifico	ita	
foreign	soporifique	fra	
entry	Soporoso	0	
orth	Soporoso	ita	
foreign	soporeux	fra	
entry	Soppressione	0	
orth	Soppressione	ita	
foreign	suppression	fra	
entry	Sopracciliare	0	
orth	Sopracciliare	ita	
foreign	sourcilier	fra	
entry	Sopraccilio	0	
orth	Sopraccilio	ita	
foreign	sourcil	fra	
entry	Sopraddente	0	
orth	Sopraddente	ita	
foreign	surdent	fra	
entry	Sopraosso, Soprosso	0	
orth	Sopraosso	ita	
orth	Soprosso	ita	
foreign	suros	fra	
entry	Soprappelle	0	
orth	Soprappelle	ita	
foreign	épiderme	fra	
entry	Soprapposizione	0	
orth	Soprapposizione	ita	
foreign	superposition	fra	
entry	Soprarrenale	0	
orth	Soprarrenale	ita	
foreign	surrénal	fra	
entry	Soprasale	0	
orth	Soprasale	ita	
foreign	sursel	fra	
entry	Soprospinoso	0	
orth	Soprospinoso	ita	
foreign	surépineux	fra	
entry	Sopravvivere	0	
orth	Sopravvivere	ita	
foreign	survivance	fra	
entry	Sordido	0	
orth	Sordido	ita	
foreign	sordide	fra	
entry	Sordità	0	
orth	Sordità	ita	
foreign	surdité	fra	
entry	Sospensorio	0	
orth	Sospensorio	ita	
foreign	suspensoire	fra	
entry	Sospensorio del testicolo	0	
orth	Sospensorio del testicolo	ita	
foreign	crémaster (le)	fra	
entry	Sospiro	0	
orth	Sospiro	ita	
foreign	soupir	fra	
entry	Sospiroso	0	
orth	Sospiroso	ita	
foreign	suspirieux	fra	
entry	Sottoacetato	0	
orth	Sottoacetato	ita	
foreign	sous-acétate	fra	
entry	Sottoclavio	0	
orth	Sottoclavio	ita	
foreign	sous-clavier	fra	
entry	Sottocutaneo	0	
orth	Sottocutaneo	ita	
foreign	sous-cutané	fra	
entry	Sottomascellare	0	
orth	Sottomascellare	ita	
foreign	sous-maxillaire	fra	
entry	Sottooccipitale	0	
orth	Sottooccipitale	ita	
foreign	sous-occipital	fra	
entry	Sottosal	0	
orth	Sottosal	ita	
foreign	sous-sel	fra	
entry	Spadone	0	
orth	Spadone	ita	
foreign	eunuque	fra	
entry	Spagiria	0	
orth	Spagiria	ita	
foreign	spagirie	fra	
entry	Spalla	0	
orth	Spalla	ita	
foreign	épaule	fra	
entry	Spandimento	0	
orth	Spandimento	ita	
foreign	extravasation	fra	
entry	Sparadrappo	0	
orth	Sparadrappo	ita	
foreign	sparadrap	fra	
entry	Spasima, Spasmo	0	
orth	Spasima	ita	
orth	Spasmo	ita	
foreign	spasme	fra	
entry	Spasmodico	0	
orth	Spasmodico	ita	
foreign	spasmodique	fra	
entry	Spatola	0	
orth	Spatola	ita	
foreign	spatule	fra	
entry	Spavenio	0	
orth	Spavenio	ita	
foreign	éparvin	fra	
entry	Specie	0	
orth	Specie	ita	
foreign	espèce	fra	
entry	Specifico	0	
orth	Specifico	ita	
foreign	spécifique	fra	
entry	Speculo	0	
orth	Speculo	ita	
foreign	spéculum	fra	
entry	Spellamento	0	
orth	Spellamento	ita	
foreign	excoriation	fra	
entry	Sperma	0	
orth	Sperma	ita	
foreign	sperme	fra	
entry	Spermatico	0	
orth	Spermatico	ita	
foreign	spermatique	fra	
entry	Spermatocele	0	
orth	Spermatocele	ita	
foreign	spermatocèle	fra	
entry	Spermatorrea	0	
orth	Spermatorrea	ita	
foreign	spermatorrhée	fra	
entry	Spettro	0	
orth	Spettro	ita	
foreign	spectre	fra	
entry	Speziale	0	
orth	Speziale	ita	
foreign	pharmacien	fra	
entry	Spezie, Spezierie	0	
orth	Spezie	ita	
orth	Spezierie	ita	
foreign	épices	fra	
entry	Spina	0	
orth	Spina	ita	
foreign	épine	fra	
entry	Spinale	0	
orth	Spinale	ita	
foreign	spinal	fra	
entry	Spinoso	0	
orth	Spinoso	ita	
foreign	épineux	fra	
entry	Spiriti animali	0	
orth	Spiriti animali	ita	
foreign	esprits animaux	fra	
entry	Spirito	0	
orth	Spirito	ita	
foreign	esprit	fra	
entry	Spiritoso	0	
orth	Spiritoso	ita	
foreign	spiritueux	fra	
entry	Splancnico	0	
orth	Splancnico	ita	
foreign	splanchnique	fra	
entry	Splancnologia	0	
orth	Splancnologia	ita	
foreign	splanchnologie	fra	
entry	Splenalgia	0	
orth	Splenalgia	ita	
entry	Splenico	0	
orth	Splenico	ita	
foreign	splénique	fra	
entry	Splenio	0	
orth	Splenio	ita	
foreign	splénius	fra	
entry	Splenite	0	
orth	Splenite	ita	
foreign	splénite	fra	
entry	Splenologia	0	
orth	Splenologia	ita	
foreign	splénologie	fra	
entry	Splenoso	0	
orth	Splenoso	ita	
entry	Spondilite	0	
orth	Spondilite	ita	
entry	Spondilo	0	
orth	Spondilo	ita	
foreign	vertèbre	fra	
entry	Sponga	0	
orth	Sponga	ita	
foreign	éponge	fra	
entry	Spongioso	0	
orth	Spongioso	ita	
foreign	spongieux	fra	
entry	Spontaneo	0	
orth	Spontaneo	ita	
foreign	spontané	fra	
entry	Sporadico	0	
orth	Sporadico	ita	
foreign	sporadique	fra	
entry	Spormo, Sporo	0	
orth	Spormo	ita	
orth	Sporo	ita	
foreign	spore	fra	
entry	Spossattezza	0	
orth	Spossattezza	ita	
foreign	adynamie	fra	
entry	Sprone	0	
orth	Sprone	ita	
foreign	éperon	fra	
entry	Spugna	0	
orth	Spugna	ita	
foreign	éponge	fra	
entry	Spugnoso	0	
orth	Spugnoso	ita	
foreign	spongieux	fra	
entry	Sputo	0	
orth	Sputo	ita	
foreign	crachat	fra	
entry	Squama	0	
orth	Squama	ita	
foreign	squame	fra	
entry	Squamoso	0	
orth	Squamoso	ita	
foreign	squameux	fra	
entry	Squinantico	0	
orth	Squinantico	ita	
entry	Squinanzia	0	
orth	Squinanzia	ita	
foreign	angine	fra	
entry	Stadio	0	
orth	Stadio	ita	
foreign	stade	fra	
entry	Staffa	0	
orth	Staffa	ita	
foreign	étrier	fra	
pb	1806	1820	
entry	Stafilino	0	
orth	Stafilino	ita	
foreign	staphylin	fra	
entry	Stafiloma	0	
orth	Stafiloma	ita	
foreign	staphylôme	fra	
entry	Stagnamento	0	
orth	Stagnamento	ita	
foreign	stase	fra	
entry	Stagno	0	
orth	Stagno	ita	
foreign	étain	fra	
entry	Stallone	0	
orth	Stallone	ita	
foreign	étalon	fra	
entry	Staminale	0	
orth	Staminale	ita	
foreign	staminal	fra	
entry	Staminifero	0	
orth	Staminifero	ita	
foreign	staminifère	fra	
entry	Stapediano (muscolo)	0	
orth	Stapediano (muscolo)	ita	
entry	Starnutatorio	0	
orth	Starnutatorio	ita	
foreign	sternutatoire	fra	
entry	Starnuto, Sternuto	0	
orth	Starnuto	ita	
orth	Sternuto	ita	
foreign	éternument	fra	
entry	Stasi	0	
orth	Stasi	ita	
foreign	stase	fra	
entry	Statica	0	
orth	Statica	ita	
foreign	statique (la)	fra	
entry	Stato	0	
orth	Stato	ita	
foreign	état	fra	
entry	Stazionario	0	
orth	Stazionario	ita	
foreign	stationnaire	fra	
entry	Stazione	0	
orth	Stazione	ita	
foreign	station	fra	
entry	Stearato	0	
orth	Stearato	ita	
foreign	stéarate	fra	
entry	Stearico	0	
orth	Stearico	ita	
foreign	stéarique	fra	
entry	Stearina	0	
orth	Stearina	ita	
foreign	stéarine	fra	
entry	Steatoma	0	
orth	Steatoma	ita	
foreign	stéatome	fra	
entry	Stellato	0	
orth	Stellato	ita	
foreign	étoilé	fra	
entry	Stenia	0	
orth	Stenia	ita	
foreign	sthénie	fra	
entry	Stenico	0	
orth	Stenico	ita	
foreign	sthénique	fra	
entry	Sterco	0	
orth	Sterco	ita	
foreign	fèces	fra	
entry	Stercoraceo, Stercorale	0	
orth	Stercoraceo	ita	
orth	Stercorale	ita	
foreign	stercoral	fra	
entry	Sterilità	0	
orth	Sterilità	ita	
foreign	stérilité	fra	
entry	Sternale	0	
orth	Sternale	ita	
foreign	sternal	fra	
entry	Sternalgia	0	
orth	Sternalgia	ita	
foreign	sternalgie	fra	
entry	Sterno	0	
orth	Sterno	ita	
foreign	sternum	fra	
entry	Sternoclavicolare	0	
orth	Sternoclavicolare	ita	
foreign	sterno-claviculaire	fra	
entry	Sternoideo	0	
orth	Sternoideo	ita	
foreign	sterno-hyoïdien	fra	
entry	Sternuto	0	
orth	Sternuto	ita	
foreign	éternument	fra	
entry	Stertore	0	
orth	Stertore	ita	
foreign	râle	fra	
entry	Stertoroso	0	
orth	Stertoroso	ita	
foreign	stertoreux	fra	
entry	Stetoscopio	0	
orth	Stetoscopio	ita	
foreign	stéthoscope	fra	
entry	Stibiato	0	
orth	Stibiato	ita	
foreign	stibié	fra	
entry	Stibio	0	
orth	Stibio	ita	
foreign	antimoine	fra	
entry	Stile	0	
orth	Stile	ita	
foreign	style	fra	
entry	Stilo	0	
orth	Stilo	ita	
foreign	stylet	fra	
entry	Stilofaringeo	0	
orth	Stilofaringeo	ita	
foreign	stylo-pharyngien	fra	
entry	Stiloglosso	0	
orth	Stiloglosso	ita	
foreign	stylo-glosse	fra	
entry	Stiloide	0	
orth	Stiloide	ita	
foreign	styloïde	fra	
entry	Stiloioideo	0	
