object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
orth	Sexual	eng	
foreign	sexuel	fra	
entry	Shaft	0	
orth	Shaft	eng	
foreign	style	fra	
entry	Shaggy	0	
orth	Shaggy	eng	
foreign	hérissé	fra	
entry	Shaking palsy	0	
orth	Shaking palsy	eng	
foreign	paralysie tremblante	fra	
entry	Shampooing	0	
orth	Shampooing	eng	
foreign	massage	fra	
entry	Sheat	0	
orth	Sheat	eng	
foreign	gaine	fra	
entry	Sheathing	0	
orth	Sheathing	eng	
foreign	engainant	fra	
entry	Shedding	0	
orth	Shedding	eng	
foreign	caduc	fra	
entry	Shedding-teeth	0	
orth	Shedding-teeth	eng	
foreign	dents de lait	fra	
entry	Shell	0	
orth	Shell	eng	
foreign	coquille	fra	
entry	Sherbet	0	
orth	Sherbet	eng	
foreign	sorbet	fra	
entry	Shin	0	
orth	Shin	eng	
entry	Shingles	0	
orth	Shingles	eng	
foreign	herpès zoster	fra	
entry	Shoot	0	
orth	Shoot	eng	
foreign	rejeton	fra	
foreign	pousse	fra	
entry	Shortsightedness	0	
orth	Shortsightedness	eng	
foreign	myopie	fra	
entry	Shoulder-blade	0	
orth	Shoulder-blade	eng	
foreign	omoplate (l')	fra	
entry	Show, Shows	0	
orth	Show	eng	
orth	Shows	eng	
foreign	marquer	fra	
entry	Shower-bath	0	
orth	Shower-bath	eng	
foreign	douche	fra	
entry	Shrub	0	
orth	Shrub	eng	
foreign	buisson	fra	
entry	Shuddering	0	
orth	Shuddering	eng	
foreign	frissonnement	fra	
entry	Siccation	0	
orth	Siccation	eng	
foreign	dessèchement	fra	
entry	Siccative	0	
orth	Siccative	eng	
foreign	siccatif	fra	
entry	Sickness	0	
orth	Sickness	eng	
foreign	maladie	fra	
foreign	nausée	fra	
entry	Sigaultian operation	0	
orth	Sigaultian operation	eng	
foreign	opération de Sigault	fra	
foreign	symphyséotomie	fra	
entry	Sight	0	
orth	Sight	eng	
foreign	vue	fra	
foreign	vision	fra	
entry	Sight by day	0	
orth	Sight by day	eng	
foreign	héméralopie	fra	
entry	Sight by night	0	
orth	Sight by night	eng	
foreign	nyctalopie	fra	
entry	Sight (lateral)	0	
orth	Sight (lateral)	eng	
foreign	dysopie	fra	
entry	Sigmoid	0	
orth	Sigmoid	eng	
foreign	sigmoïde	fra	
entry	Silver	0	
orth	Silver	eng	
foreign	argent	fra	
entry	Silvic acid	0	
orth	Silvic acid	eng	
foreign	acide silvique	fra	
entry	Sinapism	0	
orth	Sinapism	eng	
foreign	sinapisme	fra	
entry	Sinew	0	
orth	Sinew	eng	
foreign	tendon	fra	
entry	Sinuate	0	
orth	Sinuate	eng	
foreign	sinué	fra	
entry	Sinuous	0	
orth	Sinuous	eng	
foreign	sinueux	fra	
entry	Sinus	0	
orth	Sinus	eng	
foreign	sinus	fra	
entry	Sitiology	0	
orth	Sitiology	eng	
entry	Size	0	
orth	Size	eng	
foreign	colle	fra	
foreign	couenne	fra	
entry	Skeleton	0	
orth	Skeleton	eng	
foreign	squelette	fra	
entry	Skin	0	
orth	Skin	eng	
foreign	peau	fra	
entry	Skin, Scarf	0	
orth	Skin	eng	
orth	Scarf	eng	
foreign	épiderme	fra	
entry	Skin-bound disease	0	
orth	Skin-bound disease	eng	
entry	Skull	0	
orth	Skull	eng	
foreign	crâne	fra	
entry	Sleep	0	
orth	Sleep	eng	
foreign	sommeil	fra	
entry	Sleep-walking	0	
orth	Sleep-walking	eng	
foreign	somnambulisme	fra	
entry	Sleeplessness	0	
orth	Sleeplessness	eng	
foreign	insomnie	fra	
entry	Sling	0	
orth	Sling	eng	
foreign	écharpe	fra	
entry	Sloe	0	
orth	Sloe	eng	
foreign	prunier sauvage	fra	
entry	Slough	0	
orth	Slough	eng	
entry	Small-pox	0	
orth	Small-pox	eng	
foreign	variole	fra	
entry	Smalt	0	
orth	Smalt	eng	
foreign	émail	fra	
entry	Smell	0	
orth	Smell	eng	
foreign	odorat	fra	
entry	Snake (rattle)	0	
orth	Snake (rattle)	eng	
foreign	serpent à sonnettes	fra	
entry	Sneezing	0	
orth	Sneezing	eng	
foreign	éternument	fra	
entry	Snoring	0	
orth	Snoring	eng	
foreign	ronflement	fra	
entry	Snuffless (morbid)	0	
orth	Snuffless (morbid)	eng	
foreign	coryza de mauvaise nature	fra	
entry	Soap	0	
orth	Soap	eng	
foreign	savon	fra	
entry	Soap-berry	0	
orth	Soap-berry	eng	
foreign	saponaire	fra	
entry	Sob	0	
orth	Sob	eng	
foreign	sanglot	fra	
entry	Soft	0	
orth	Soft	eng	
foreign	mou	fra	
entry	Soft palate	0	
orth	Soft palate	eng	
foreign	voile (le)	fra	
entry	Soft soap	0	
orth	Soft soap	eng	
entry	Softening	0	
orth	Softening	eng	
foreign	ramollissement	fra	
entry	Solar	0	
orth	Solar	eng	
foreign	solaire	fra	
entry	Sole	0	
orth	Sole	eng	
foreign	plante (la)	fra	
entry	Solid	0	
orth	Solid	eng	
foreign	solide (un)	fra	
entry	Solidism	0	
orth	Solidism	eng	
foreign	solidisme	fra	
entry	Solutive	0	
orth	Solutive	eng	
foreign	laxatif	fra	
entry	Solvent	0	
orth	Solvent	eng	
foreign	menstrue (un)	fra	
entry	Somatic	0	
orth	Somatic	eng	
foreign	somatique	fra	
entry	Somatology	0	
orth	Somatology	eng	
foreign	somatologie	fra	
entry	Somnambulism	0	
orth	Somnambulism	eng	
foreign	somnambulisme	fra	
entry	Somniferous	0	
orth	Somniferous	eng	
foreign	somnifère	fra	
entry	Somnolency	0	
orth	Somnolency	eng	
foreign	somnolence	fra	
entry	Soot	0	
orth	Soot	eng	
foreign	suie	fra	
entry	Soporific	0	
orth	Soporific	eng	
foreign	soporifique	fra	
entry	Sorbefacient	0	
orth	Sorbefacient	eng	
foreign	absorbant	fra	
entry	Sore	0	
orth	Sore	eng	
foreign	ulcère	fra	
foreign	excoriation	fra	
entry	Sore mouth	0	
orth	Sore mouth	eng	
foreign	gangrène de la bouche	fra	
entry	Sore throat	0	
orth	Sore throat	eng	
foreign	angine	fra	
entry	Soreness	0	
orth	Soreness	eng	
entry	Sound	0	
orth	Sound	eng	
foreign	sonde	fra	
entry	Sound	0	
orth	Sound	eng	
foreign	son (un)	fra	
entry	Sounding	0	
orth	Sounding	eng	
entry	Sow	0	
orth	Sow	eng	
foreign	truie	fra	
entry	Spanish fly	0	
orth	Spanish fly	eng	
foreign	cantharide	fra	
entry	Spasm	0	
orth	Spasm	eng	
foreign	spasme	fra	
entry	Spasmodic	0	
orth	Spasmodic	eng	
foreign	spasmodique	fra	
entry	Spasmology	0	
orth	Spasmology	eng	
entry	Spastic	0	
orth	Spastic	eng	
foreign	spasmodique	fra	
entry	Spatulate	0	
orth	Spatulate	eng	
foreign	spatulé	fra	
entry	Species	0	
orth	Species	eng	
foreign	espèce	fra	
entry	Specific	0	
orth	Specific	eng	
foreign	spécifique	fra	
entry	Spectacles	0	
orth	Spectacles	eng	
foreign	lunettes	fra	
entry	Speech	0	
orth	Speech	eng	
foreign	parole	fra	
entry	Speechlessness	0	
orth	Speechlessness	eng	
foreign	aphonie	fra	
entry	Speltre, Spelter	0	
orth	Speltre	eng	
orth	Spelter	eng	
foreign	zinc	fra	
entry	Spermatic	0	
orth	Spermatic	eng	
foreign	spermatique	fra	
entry	Spermatopoietic	0	
orth	Spermatopoietic	eng	
entry	Spermatozoon	0	
orth	Spermatozoon	eng	
foreign	spermatozoaire	fra	
entry	Sphenoid	0	
orth	Sphenoid	eng	
foreign	sphénoïde	fra	
entry	Spheno-maxillary	0	
orth	Spheno-maxillary	eng	
foreign	sphéno-maxillaire	fra	
entry	Spheno-palatine	0	
orth	Spheno-palatine	eng	
foreign	sphéno-palatin	fra	
entry	Sphygmometer	0	
orth	Sphygmometer	eng	
foreign	sphygmomètre	fra	
entry	Spices	0	
orth	Spices	eng	
foreign	épices	fra	
entry	Spikelet	0	
orth	Spikelet	eng	
foreign	épillet (un)	fra	
entry	Spike-stalk	0	
orth	Spike-stalk	eng	
foreign	rachis	fra	
entry	Spinal cord	0	
orth	Spinal cord	eng	
foreign	moelle épinière (la)	fra	
entry	Spine	0	
orth	Spine	eng	
foreign	épine (vertébrale) (l')	fra	
entry	Spinous	0	
orth	Spinous	eng	
foreign	épineux	fra	
entry	Spiracles	0	
orth	Spiracles	eng	
foreign	pores	fra	
entry	Spirit	0	
orth	Spirit	eng	
foreign	esprit	fra	
foreign	essence	fra	
entry	Spirit (rectified)	0	
orth	Spirit (rectified)	eng	
foreign	alcool	fra	
entry	Spirit of bone	0	
orth	Spirit of bone	eng	
entry	Spiroid canal	0	
orth	Spiroid canal	eng	
foreign	aqueduc de Fallope	fra	
entry	Spirometer	0	
orth	Spirometer	eng	
foreign	spiromètre	fra	
entry	Spit	0	
orth	Spit	eng	
foreign	crachat	fra	
entry	Spitting of blood	0	
orth	Spitting of blood	eng	
foreign	hémoptysie	fra	
pb	1779	1793	
entry	Spittle	0	
orth	Spittle	eng	
foreign	salive	fra	
entry	Splanchnic	0	
orth	Splanchnic	eng	
foreign	splanchnique	fra	
entry	Splanchnography	0	
orth	Splanchnography	eng	
foreign	splanchnographie	fra	
entry	Splanchnology	0	
orth	Splanchnology	eng	
foreign	splanchnologie	fra	
entry	Splanchnopathy	0	
orth	Splanchnopathy	eng	
entry	Spleen	0	
orth	Spleen	eng	
foreign	rate	fra	
foreign	hypochondrie	fra	
entry	Splenetic	0	
orth	Splenetic	eng	
foreign	splénétique	fra	
entry	Splenic	0	
orth	Splenic	eng	
foreign	splénique	fra	
entry	Splint	0	
orth	Splint	eng	
foreign	attelle	fra	
entry	Splint-bone	0	
orth	Splint-bone	eng	
foreign	péroné (le)	fra	
entry	Split-cloth	0	
orth	Split-cloth	eng	
entry	Sponge-tent	0	
orth	Sponge-tent	eng	
entry	Spongoid	0	
orth	Spongoid	eng	
foreign	spongoïde	fra	
entry	Spongy	0	
orth	Spongy	eng	
foreign	spongieux	fra	
entry	Spontaneous	0	
orth	Spontaneous	eng	
foreign	spontané	fra	
entry	Sporadic	0	
orth	Sporadic	eng	
foreign	sporadique	fra	
entry	Spotted fever	0	
orth	Spotted fever	eng	
foreign	fièvre pétéchiale	fra	
entry	Sprain	0	
orth	Sprain	eng	
foreign	entorse	fra	
entry	Spreading	0	
orth	Spreading	eng	
foreign	diffus	fra	
entry	Spunk	0	
orth	Spunk	eng	
foreign	amadou	fra	
entry	Spur	0	
orth	Spur	eng	
foreign	éperon	fra	
entry	Spurge	0	
orth	Spurge	eng	
foreign	épurge	fra	
entry	Spurious	0	
orth	Spurious	eng	
foreign	faux	fra	
entry	Spurred	0	
orth	Spurred	eng	
entry	Spurred rye	0	
orth	Spurred rye	eng	
foreign	seigle ergoté	fra	
entry	Squamous	0	
orth	Squamous	eng	
foreign	squameux	fra	
entry	Squarrose	0	
orth	Squarrose	eng	
foreign	squarreux	fra	
entry	Squill	0	
orth	Squill	eng	
foreign	scille	fra	
entry	Squinancy	0	
orth	Squinancy	eng	
foreign	angine tonsillaire	fra	
entry	Squinting	0	
orth	Squinting	eng	
foreign	strabisme	fra	
entry	Staff	0	
orth	Staff	eng	
entry	Stage	0	
orth	Stage	eng	
foreign	période	fra	
entry	Staphylorrhaphy	0	
orth	Staphylorrhaphy	eng	
foreign	staphylorrhaphie	fra	
entry	Sternutatory	0	
orth	Sternutatory	eng	
foreign	sternutatoire	fra	
entry	Sthenic	0	
orth	Sthenic	eng	
foreign	sthénique	fra	
entry	Stibious	0	
orth	Stibious	eng	
foreign	antimonial	fra	
entry	Still	0	
orth	Still	eng	
entry	Stillate	0	
orth	Stillate	eng	
entry	Stipular	0	
orth	Stipular	eng	
foreign	stipulaire	fra	
entry	Stitch	0	
orth	Stitch	eng	
foreign	point	fra	
entry	Stocking (laced)	0	
orth	Stocking (laced)	eng	
foreign	bas lacé	fra	
entry	Stoloniferous	0	
orth	Stoloniferous	eng	
foreign	stolonifère	fra	
entry	Stomach	0	
orth	Stomach	eng	
foreign	estomac	fra	
entry	Stomachic	0	
orth	Stomachic	eng	
foreign	stomachique	fra	
entry	Stone	0	
orth	Stone	eng	
foreign	calcul	fra	
entry	Stove	0	
orth	Stove	eng	
foreign	étuve	fra	
entry	Strabotomy	0	
orth	Strabotomy	eng	
foreign	strabotomie	fra	
entry	Strangalis	0	
orth	Strangalis	eng	
entry	Strangury	0	
orth	Strangury	eng	
foreign	strangurie	fra	
entry	Strap-shaped	0	
orth	Strap-shaped	eng	
entry	Straw	0	
orth	Straw	eng	
foreign	paille	fra	
entry	Strength	0	
orth	Strength	eng	
foreign	force	fra	
foreign	vigueur	fra	
entry	Strengthening	0	
orth	Strengthening	eng	
foreign	fortifiant	fra	
entry	Striate	0	
orth	Striate	eng	
foreign	strié	fra	
entry	Stricture	0	
orth	Stricture	eng	
foreign	rétrécissement	fra	
entry	Stump	0	
orth	Stump	eng	
foreign	moignon	fra	
entry	Stunned	0	
orth	Stunned	eng	
entry	Stupefacient	0	
orth	Stupefacient	eng	
foreign	stupéfiant	fra	
entry	Stuttering	0	
orth	Stuttering	eng	
foreign	bégayement	fra	
entry	Styliform	0	
orth	Styliform	eng	
foreign	styliforme	fra	
entry	Stylo-mastoid	0	
orth	Stylo-mastoid	eng	
foreign	stylo-mastoïde	fra	
entry	Stylo-maxillary	0	
orth	Stylo-maxillary	eng	
foreign	stylo-maxillaire	fra	
entry	Styloid	0	
orth	Styloid	eng	
foreign	styloïde	fra	
entry	Styptic	0	
orth	Styptic	eng	
foreign	styptique	fra	
entry	Subcartilaginous	0	
orth	Subcartilaginous	eng	
entry	Subclavian	0	
orth	Subclavian	eng	
foreign	sous-clavière	fra	
entry	Subcutaneous	0	
orth	Subcutaneous	eng	
foreign	sous-cutané	fra	
entry	Subdiaphragmatic	0	
orth	Subdiaphragmatic	eng	
foreign	sous-diaphragmatique	fra	
entry	Sublimate	0	
orth	Sublimate	eng	
foreign	sublimé	fra	
entry	Submaxillary	0	
orth	Submaxillary	eng	
foreign	sous-maxillaire	fra	
entry	Submental	0	
orth	Submental	eng	
foreign	sous-mentonnier	fra	
entry	Submersed	0	
orth	Submersed	eng	
foreign	submergé	fra	
entry	Suborbitar	0	
orth	Suborbitar	eng	
foreign	infra-orbitaire	fra	
entry	Subsalt	0	
orth	Subsalt	eng	
foreign	sous-sel	fra	
entry	Subtepid	0	
orth	Subtepid	eng	
foreign	tiède	fra	
entry	Subulate	0	
orth	Subulate	eng	
foreign	subulé	fra	
entry	Succinic	0	
orth	Succinic	eng	
foreign	succinique	fra	
entry	Sucker	0	
orth	Sucker	eng	
foreign	drageon	fra	
entry	Suckling	0	
orth	Suckling	eng	
foreign	allaitement	fra	
entry	Sudorific	0	
orth	Sudorific	eng	
foreign	sudorifique	fra	
entry	Sudoriparous	0	
orth	Sudoriparous	eng	
foreign	sudoripare	fra	
entry	Suet	0	
orth	Suet	eng	
foreign	suif	fra	
entry	Suffocative breast-pang	0	
orth	Suffocative breast-pang	eng	
foreign	angine de poitrine	fra	
entry	Suffumigation	0	
orth	Suffumigation	eng	
foreign	fumigation	fra	
entry	Sugar	0	
orth	Sugar	eng	
foreign	sucre	fra	
entry	Sugar (maple)	0	
orth	Sugar (maple)	eng	
foreign	érable à sucre	fra	
entry	Sugar of milk	0	
orth	Sugar of milk	eng	
foreign	lactine	fra	
entry	Sulcate	0	
orth	Sulcate	eng	
foreign	sillonné	fra	
entry	Sulphur	0	
orth	Sulphur	eng	
foreign	soufre	fra	
entry	Sulphureous	0	
orth	Sulphureous	eng	
foreign	sulfureux	fra	
entry	Sulphuret	0	
orth	Sulphuret	eng	
foreign	sulfure	fra	
entry	Sulphuric	0	
orth	Sulphuric	eng	
foreign	sulfurique	fra	
entry	Sulphurous acid	0	
orth	Sulphurous acid	eng	
foreign	acide sulfureux	fra	
entry	Summer	0	
orth	Summer	eng	
foreign	été	fra	
entry	Summer complaint	0	
orth	Summer complaint	eng	
foreign	diarrhée	fra	
entry	Summer rash	0	
orth	Summer rash	eng	
foreign	lichen tropicus	fra	
entry	Sun	0	
orth	Sun	eng	
foreign	soleil	fra	
entry	Sunburnt	0	
orth	Sunburnt	eng	
foreign	éphélide	fra	
entry	Sun-stroke	0	
orth	Sun-stroke	eng	
foreign	coup de soleil	fra	
entry	Superciliary	0	
orth	Superciliary	eng	
foreign	sourcilier	fra	
entry	Superficial	0	
orth	Superficial	eng	
foreign	superficiel	fra	
entry	Suppository	0	
orth	Suppository	eng	
foreign	suppositoire	fra	
entry	Suppressed menses	0	
orth	Suppressed menses	eng	
entry	Suppuratives	0	
orth	Suppuratives	eng	
foreign	suppuratifs	fra	
entry	Surfeit	0	
orth	Surfeit	eng	
entry	Surgeon	0	
orth	Surgeon	eng	
foreign	chirurgien	fra	
entry	Surgery	0	
orth	Surgery	eng	
foreign	chirurgie	fra	
entry	Suspended animation	0	
orth	Suspended animation	eng	
foreign	asphyxie	fra	
entry	Suspensory	0	
orth	Suspensory	eng	
foreign	suspensoire	fra	
entry	Sweat	0	
orth	Sweat	eng	
foreign	sueur	fra	
entry	Sweet	0	
orth	Sweet	eng	
foreign	doux	fra	
entry	Swelling	0	
orth	Swelling	eng	
foreign	gonflement	fra	
entry	Swelling (white)	0	
orth	Swelling (white)	eng	
foreign	tumeur blanche	fra	
entry	Swimming of the head	0	
orth	Swimming of the head	eng	
foreign	vertige	fra	
entry	Swine-pox	0	
orth	Swine-pox	eng	
foreign	varicelle	fra	
entry	Swoon	0	
orth	Swoon	eng	
foreign	syncope	fra	
entry	Symbols (chemical)	0	
orth	Symbols (chemical)	eng	
foreign	symboles chimiques	fra	
entry	Symmetrical	0	
orth	Symmetrical	eng	
foreign	symétrique	fra	
entry	Symmetry	0	
orth	Symmetry	eng	
foreign	symétrie	fra	
entry	Sympathetic	0	
orth	Sympathetic	eng	
foreign	sympathique	fra	
entry	Sympathy	0	
orth	Sympathy	eng	
foreign	sympathie	fra	
entry	Symphyseotomy	0	
orth	Symphyseotomy	eng	
foreign	symphyséotomie	fra	
entry	Symptom	0	
orth	Symptom	eng	
foreign	symptôme	fra	
entry	Symptomatic	0	
orth	Symptomatic	eng	
foreign	symptomatique	fra	
entry	Symptomatology	0	
orth	Symptomatology	eng	
foreign	symptomatologie	fra	
entry	Synchronous	0	
orth	Synchronous	eng	
foreign	synchronique	fra	
entry	Syndesmology	0	
orth	Syndesmology	eng	
foreign	syndesmologie	fra	
entry	Synosteology	0	
orth	Synosteology	eng	
entry	Synosteotomy	0	
orth	Synosteotomy	eng	
entry	Syphiloid	0	
orth	Syphiloid	eng	
foreign	syphiloïde	fra	
entry	Syrup	0	
orth	Syrup	eng	
foreign	sirop	fra	
entry	Systatic	0	
orth	Systatic	eng	
foreign	associé	fra	
entry	System	0	
orth	System	eng	
foreign	système	fra	
entry	Systemic circulation	0	
orth	Systemic circulation	eng	
foreign	circulation	fra	
entry	Tabid	0	
orth	Tabid	eng	
entry	Taciturnity	0	
orth	Taciturnity	eng	
foreign	taciturnité	fra	
entry	Tail	0	
orth	Tail	eng	
foreign	queue	fra	
entry	Taliacotian operation	0	
orth	Taliacotian operation	eng	
entry	Tannic acid	0	
orth	Tannic acid	eng	
foreign	acide tannique	fra	
entry	Tape-worm	0	
orth	Tape-worm	eng	
foreign	ténia	fra	
entry	Tapping	0	
orth	Tapping	eng	
foreign	paracentèse	fra	
entry	Tar	0	
orth	Tar	eng	
foreign	goudron	fra	
entry	Target-shaped	0	
orth	Target-shaped	eng	
entry	Tarsal	0	
orth	Tarsal	eng	
foreign	tarsien	fra	
entry	Tartar	0	
orth	Tartar	eng	
foreign	tartre	fra	
entry	Tartaric acid	0	
orth	Tartaric acid	eng	
foreign	acide tartrique	fra	
entry	Taste	0	
orth	Taste	eng	
foreign	goût	fra	
entry	Tasteless purging-salts	0	
orth	Tasteless purging-salts	eng	
foreign	phosphate de soude	fra	
entry	Taurin	0	
orth	Taurin	eng	
foreign	taurine	fra	
entry	Tear	0	
orth	Tear	eng	
foreign	larme	fra	
entry	Teat	0	
orth	Teat	eng	
foreign	mamelon (le)	fra	
entry	Teeth, Tooth	0	
orth	Teeth	eng	
orth	Tooth	eng	
foreign	dents	fra	
entry	Teething	0	
orth	Teething	eng	
foreign	dentition	fra	
entry	Tempering	0	
orth	Tempering	eng	
foreign	trempe	fra	
entry	Temple	0	
orth	Temple	eng	
foreign	tempe	fra	
entry	Temporo-maxillary	0	
orth	Temporo-maxillary	eng	
foreign	temporo-maxillaire	fra	
entry	Tenacity	0	
orth	Tenacity	eng	
foreign	ténacité	fra	
entry	Tendril	0	
orth	Tendril	eng	
foreign	vrille	fra	
entry	Tenotomy	0	
orth	Tenotomy	eng	
foreign	ténotomie	fra	
entry	Tent	0	
orth	Tent	eng	
foreign	tente	fra	
entry	Tent-sponge	0	
orth	Tent-sponge	eng	
entry	Teratology	0	
orth	Teratology	eng	
foreign	tératologie	fra	
entry	Ternary	0	
orth	Ternary	eng	
foreign	ternaire	fra	
entry	Ternate	0	
orth	Ternate	eng	
foreign	terné	fra	
entry	Tertian ague	0	
orth	Tertian ague	eng	
foreign	fièvre tierce	fra	
entry	Test	0	
orth	Test	eng	
foreign	réactif	fra	
entry	Test (hing)	0	
orth	Test (hing)	eng	
foreign	docimasie pulmonaire	fra	
entry	Test paper	0	
orth	Test paper	eng	
foreign	papier réactif	fra	
entry	Testaceous	0	
orth	Testaceous	eng	
foreign	testacé	fra	
entry	Testicle	0	
orth	Testicle	eng	
foreign	testile	fra	
entry	Tetanic	0	
orth	Tetanic	eng	
foreign	tétanique	fra	
entry	Tetanine	0	
orth	Tetanine	eng	
foreign	strychnine	fra	
entry	Tetraphyllous	0	
orth	Tetraphyllous	eng	
foreign	tétraphylle	fra	
entry	Tetter (dry)	0	
orth	Tetter (dry)	eng	
foreign	psoriasis	fra	
entry	Tetter (humid)	0	
orth	Tetter (humid)	eng	
foreign	impétigo	fra	
entry	TheaTea	0	
orth	Tea	eng	
foreign	thé	fra	
entry	Theory	0	
orth	Theory	eng	
foreign	théorie	fra	
entry	Thermo-electricity	0	
orth	Thermo-electricity	eng	
foreign	thermo-électricité	fra	
entry	Thermometer	0	
orth	Thermometer	eng	
foreign	thermomètre	fra	
entry	Thieves’ vinegar	0	
orth	Thieves’ vinegar	eng	
entry	Thigh	0	
orth	Thigh	eng	
foreign	cuisse	fra	
entry	Thigh bone	0	
orth	Thigh bone	eng	
foreign	fémur	fra	
entry	Thirst	0	
orth	Thirst	eng	
foreign	soif	fra	
entry	Thistle	0	
orth	Thistle	eng	
foreign	chardon	fra	
entry	Thoracic	0	
orth	Thoracic	eng	
foreign	thoracique	fra	
entry	Thorn	0	
orth	Thorn	eng	
foreign	épine	fra	
entry	Thought	0	
orth	Thought	eng	
foreign	pensée	fra	
entry	Thread	0	
orth	Thread	eng	
foreign	filament	fra	
entry	Thread-worm	0	
orth	Thread-worm	eng	
foreign	ascaride vermiculaire	fra	
entry	Three-lobed	0	
orth	Three-lobed	eng	
foreign	trilobé	fra	
entry	Thrill	0	
orth	Thrill	eng	
foreign	bruissement	fra	
foreign	frémissement	fra	
entry	Throat	0	
orth	Throat	eng	
entry	Thrush	0	
orth	Thrush	eng	
foreign	aphthes	fra	
entry	Thyroid, Thyreoid	0	
orth	Thyroid	eng	
orth	Thyreoid	lat	
foreign	thyréoïde	fra	
entry	Tickling	0	
orth	Tickling	eng	
foreign	chatouillement	fra	
entry	Tin	0	
orth	Tin	eng	
foreign	étain	fra	
entry	Tissue	0	
orth	Tissue	eng	
foreign	tissu	fra	
entry	Tithonicity	0	
orth	Tithonicity	eng	
foreign	tithonicité	fra	
entry	Titubation	0	
orth	Titubation	eng	
foreign	inquiétude	fra	
foreign	agitation	fra	
entry	Tocology	0	
orth	Tocology	eng	
foreign	tocologie	fra	
entry	Toe	0	
orth	Toe	eng	
foreign	orteil	fra	
entry	Tomentose	0	
orth	Tomentose	eng	
foreign	tomenteux	fra	
entry	Tone	0	
orth	Tone	eng	
foreign	ton	fra	
foreign	tonicité	fra	
entry	Tongue	0	
orth	Tongue	eng	
foreign	langue	fra	
entry	Tongue (black)	0	
orth	Tongue (black)	eng	
entry	Tongue-shaped	0	
orth	Tongue-shaped	eng	
entry	Tonic	0	
orth	Tonic	eng	
foreign	tonique	fra	
entry	Tonicity	0	
orth	Tonicity	eng	
foreign	tonicité	fra	
entry	Tonics	0	
orth	Tonics	eng	
foreign	toniques (les)	fra	
entry	Tonsil	0	
orth	Tonsil	eng	
foreign	amygdale	fra	
entry	Toothache	0	
orth	Toothache	eng	
foreign	odontalgie	fra	
entry	Tooth-rash	0	
orth	Tooth-rash	eng	
foreign	strophulus	fra	
entry	Tooth-shaped	0	
orth	Tooth-shaped	eng	
entry	Tophaceous	0	
orth	Tophaceous	eng	
foreign	tophacé	fra	
entry	Topical	0	
orth	Topical	eng	
foreign	topique	fra	
entry	Touch	0	
orth	Touch	eng	
foreign	toucher (le)	fra	
foreign	tact (le)	fra	
entry	Touch-me-not	0	
orth	Touch-me-not	eng	
foreign	noli me tangere	lat	
entry	Touchwood	0	
orth	Touchwood	eng	
foreign	amadou	fra	
entry	Toxicology	0	
orth	Toxicology	eng	
foreign	toxicologie	fra	
entry	Tracheotomy	0	
orth	Tracheotomy	eng	
foreign	trachéotomie	fra	
entry	Translation of diseases	0	
orth	Translation of diseases	eng	
foreign	métastase	fra	
entry	Trapeziform	0	
orth	Trapeziform	eng	
foreign	trapéziforme	fra	
entry	Traumatic	0	
orth	Traumatic	eng	
foreign	traumatique	fra	
entry	Treacle	0	
orth	Treacle	eng	
foreign	mélasse	fra	
entry	Tree	0	
orth	Tree	eng	
foreign	arbre	fra	
entry	Trefoil	0	
orth	Trefoil	eng	
foreign	trèfle	fra	
entry	Trembles	0	
orth	Trembles	eng	
entry	Trepanning	0	
orth	Trepanning	eng	
entry	Trephining	0	
orth	Trephining	eng	
entry	Trial	0	
orth	Trial	eng	
foreign	essai	fra	
entry	Tricuspid	0	
orth	Tricuspid	eng	
foreign	tricuspide	fra	
entry	Trifid	0	
orth	Trifid	eng	
foreign	trifide	fra	
entry	Trilobate	0	
orth	Trilobate	eng	
foreign	trilobé	fra	
entry	Trisplanchnic	0	
orth	Trisplanchnic	eng	
foreign	trisplanchnique	fra	
entry	Trocar	0	
orth	Trocar	eng	
foreign	trocart	fra	
entry	Trochanterian	0	
orth	Trochanterian	eng	
foreign	trochantérien	fra	
entry	True	0	
orth	True	eng	
foreign	vrai	fra	
entry	Truffle	0	
orth	Truffle	eng	
foreign	truffe	fra	
entry	Truncated	0	
orth	Truncated	eng	
foreign	tronqué	fra	
entry	Tubercle	0	
orth	Tubercle	eng	
foreign	tubercule	fra	
entry	Tuberosity	0	
orth	Tuberosity	eng	
foreign	tubérosité	fra	
entry	Tubular	0	
orth	Tubular	eng	
foreign	tubulaire	fra	
entry	Tubulated	0	
orth	Tubulated	eng	
foreign	tubulé	fra	
entry	Tunic	0	
orth	Tunic	eng	
foreign	tunique	fra	
entry	Turbinated	0	
orth	Turbinated	eng	
foreign	turbiné	fra	
entry	Turgid	0	
orth	Turgid	eng	
foreign	gonflé	fra	
entry	Turning	0	
orth	Turning	eng	
foreign	version	fra	
entry	Turpentine	0	
orth	Turpentine	eng	
foreign	térébenthine	fra	
entry	Tutty	0	
orth	Tutty	eng	
foreign	tutie	fra	
entry	Twinforked	0	
orth	Twinforked	eng	
foreign	bifurqué	fra	
entry	Twining	0	
orth	Twining	eng	
foreign	volubile	fra	
entry	Twins	0	
orth	Twins	eng	
foreign	jumeaux	fra	
entry	Typhoid	0	
orth	Typhoid	eng	
foreign	typhoïde	fra	
entry	Ulcer	0	
orth	Ulcer	eng	
foreign	ulcère	fra	
