object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
orth	Anthracodes	lat	
foreign	charbonneux	fra	
entry	Anthracosis , anthrax	0	
orth	Anthracosis 	lat	
orth	anthrax	lat	
foreign	anthrax	fra	
foreign	charbon	fra	
entry	Anthropogenia	0	
orth	Anthropogenia	lat	
foreign	anthropogénie	fra	
entry	Anthropographia	0	
orth	Anthropographia	lat	
foreign	anthropographie	fra	
entry	Anthropologia	0	
orth	Anthropologia	lat	
foreign	anthropologie	fra	
entry	Anthropomorpha animalia	0	
orth	Anthropomorpha animalia	lat	
entry	Anthronophagus	0	
orth	Anthronophagus	lat	
foreign	anthropophage	fra	
entry	Anthropotomia	0	
orth	Anthropotomia	lat	
foreign	anthropotomie	fra	
entry	Antias	0	
orth	Antias	lat	
foreign	amygdale	fra	
entry	Antiballomena	0	
orth	Antiballomena	lat	
foreign	succédanés	fra	
entry	Antibrachium	0	
orth	Antibrachium	lat	
foreign	avant-bras	fra	
entry	Anticardium	0	
orth	Anticardium	lat	
foreign	le creux de l’estomac	fra	
entry	Antichir	0	
orth	Antichir	lat	
foreign	pouce	fra	
entry	Anticipans	0	
orth	Anticipans	lat	
foreign	anticipant	fra	
entry	Antidotarium	0	
orth	Antidotarium	lat	
foreign	antidoiaire	fra	
entry	Antidotum	0	
orth	Antidotum	lat	
foreign	antidote	fra	
entry	Antipathia	0	
orth	Antipathia	lat	
foreign	antipathie	fra	
entry	Antiphlogisticus	0	
orth	Antiphlogisticus	lat	
foreign	antiphlogistique	fra	
entry	Antiqui morbi	0	
orth	Antiqui morbi	lat	
foreign	maladies chroniques	fra	
entry	Antirrhinum	0	
orth	Antirrhinum	lat	
foreign	muflier	fra	
entry	Antispasis	0	
orth	Antispasis	lat	
foreign	antispase	fra	
foreign	révulsion	fra	
entry	Antithenar	0	
orth	Antithenar	lat	
foreign	antithénar	fra	
entry	Antitragus	0	
orth	Antitragus	lat	
foreign	antitragus	fra	
entry	Antrum buccinosum	0	
orth	Antrum buccinosum	lat	
foreign	limaçon de l’oreille	fra	
entry	Antrum Highmori	0	
orth	Antrum Highmori	lat	
foreign	sinus maxillaire	fra	
entry	Anuria	0	
orth	Anuria	lat	
foreign	anurie	fra	
entry	Anus	0	
orth	Anus	lat	
entry	Anxietas	0	
orth	Anxietas	lat	
foreign	anxiété	fra	
entry	Aorta	0	
orth	Aorta	lat	
foreign	aorte	fra	
entry	Apanthropia	0	
orth	Apanthropia	lat	
foreign	apanthropie	fra	
entry	Aparin^	0	
orth	Aparin^	lat	
foreign	grateron	fra	
entry	Apathia	0	
orth	Apathia	lat	
foreign	apathie	fra	
entry	Apechema	0	
orth	Apechema	lat	
foreign	contre-coup	fra	
entry	Apella	0	
orth	Apella	lat	
foreign	circoncis	fra	
entry	Apepsia	0	
orth	Apepsia	lat	
foreign	apepsie	fra	
foreign	indigestion	fra	
entry	Aperiens, aperitivus	0	
orth	Aperiens	lat	
orth	aperitivus	lat	
foreign	apéritif	fra	
entry	Apertorium	0	
orth	Apertorium	lat	
entry	Apetalus	0	
orth	Apetalus	lat	
foreign	apétale	fra	
entry	Aphaca	0	
orth	Aphaca	lat	
foreign	vesce sauvage	fra	
entry	Aphæresis	0	
orth	Aphæresis	lat	
foreign	aphérèse	fra	
entry	Aphonia	0	
orth	Aphonia	lat	
foreign	aphonie	fra	
entry	Aphorismus	0	
orth	Aphorismus	lat	
foreign	aphorisme	fra	
entry	Aphrodisiacus	0	
orth	Aphrodisiacus	lat	
foreign	aprodisiaque	fra	
entry	Aphrodisiasmus	0	
orth	Aphrodisiasmus	lat	
foreign	aphrodisiasme	fra	
foreign	coït	fra	
entry	Aphrodisius morbus	0	
orth	Aphrodisius morbus	lat	
foreign	syphilis	fra	
entry	Aphronitrum	0	
orth	Aphronitrum	lat	
foreign	fleur de nitre	fra	
entry	Aphtha	0	
orth	Aphtha	lat	
foreign	aphthe	fra	
entry	Aphyllus	0	
orth	Aphyllus	lat	
foreign	aphylle	fra	
entry	Apios	0	
orth	Apios	lat	
foreign	espèce de tithymale	fra	
entry	Apis	0	
orth	Apis	lat	
foreign	abeille	fra	
entry	Apium	0	
orth	Apium	lat	
foreign	ache	fra	
entry	Apnœa	0	
orth	Apnœa	lat	
foreign	apnée	fra	
entry	Apocenosis	0	
orth	Apocenosis	lat	
foreign	évacuation	fra	
entry	Apochylisma	0	
orth	Apochylisma	lat	
foreign	rob	fra	
entry	Apocope	0	
orth	Apocope	lat	
foreign	apocope	fra	
entry	Apocrusticus	0	
orth	Apocrusticus	lat	
foreign	qui repousse les humeurs	fra	
entry	Apocynum	0	
orth	Apocynum	lat	
foreign	apocyn	fra	
entry	Apodacryticus	0	
orth	Apodacryticus	lat	
foreign	qui excite les larmes	fra	
entry	Apomeli	0	
orth	Apomeli	lat	
foreign	hydromel étendu d’eau	fra	
entry	Aponeurosis	0	
orth	Aponeurosis	lat	
foreign	aponévrose	fra	
entry	Apophlegmatismus	0	
orth	Apophlegmatismus	lat	
foreign	évacuation du phlegme	fra	
entry	Apophthora	0	
orth	Apophthora	lat	
foreign	avortement	fra	
entry	Apophysis	0	
orth	Apophysis	lat	
foreign	apophyse	fra	
entry	Apoplecticus	0	
orth	Apoplecticus	lat	
foreign	apoplectique	fra	
entry	Apoplexia	0	
orth	Apoplexia	lat	
foreign	apoplexie	fra	
entry	Aporrhoæ	0	
orth	Aporrhoæ	lat	
foreign	effluves	fra	
entry	Aposceparnismus	0	
orth	Aposceparnismus	lat	
entry	Apositia	0	
orth	Apositia	lat	
foreign	apositie	fra	
entry	Apostasis	0	
orth	Apostasis	lat	
foreign	dépôt	fra	
entry	Apostema	0	
orth	Apostema	lat	
foreign	abcès ou dépôt	fra	
entry	Aposyrma	0	
orth	Aposyrma	lat	
foreign	excoriation	fra	
entry	Apothecarius	0	
orth	Apothecarius	lat	
foreign	apothicaire	fra	
entry	Apotherapia	0	
orth	Apotherapia	lat	
entry	Apothermon	0	
orth	Apothermon	lat	
foreign	sorte de boisson	fra	
entry	Apozema	0	
orth	Apozema	lat	
foreign	apozème	fra	
entry	Apparatus	0	
orth	Apparatus	lat	
foreign	appareil	fra	
entry	Appendicula vermiformis 	0	
orth	Appendicula vermiformis 	lat	
foreign	appendice vermiculaire	fra	
entry	Appendix	0	
orth	Appendix	lat	
foreign	appendice	fra	
entry	Appetere	0	
orth	Appetere	lat	
foreign	appéter	fra	
entry	Appetitus, appetentia 	0	
orth	Appetitus	lat	
orth	appetentia 	lat	
foreign	appétit	fra	
entry	Applicata	0	
orth	Applicata	lat	
foreign	les applicata	fra	
entry	Apprehensio	0	
orth	Apprehensio	lat	
foreign	catalepsie	fra	
entry	Apsychia	0	
orth	Apsychia	lat	
foreign	évanouissement	fra	
entry	Apterus	0	
orth	Apterus	lat	
foreign	aptère	fra	
entry	Apyrexia	0	
orth	Apyrexia	lat	
foreign	apyrexie	fra	
entry	Apyrothium	0	
orth	Apyrothium	lat	
foreign	soufre vif	fra	
entry	Apyrus	0	
orth	Apyrus	lat	
foreign	apyre	fra	
entry	Aqua	0	
orth	Aqua	lat	
foreign	eau	fra	
entry	Aqua mulsa	0	
orth	Aqua mulsa	lat	
foreign	hydromel	fra	
entry	Aquæductus	0	
orth	Aquæductus	lat	
foreign	aqueduc	fra	
entry	Aquatilis	0	
orth	Aquatilis	lat	
foreign	aquatile	fra	
entry	Aqueus humor	0	
orth	Aqueus humor	lat	
foreign	humeur aqueuse	fra	
entry	Aquila	0	
orth	Aquila	lat	
foreign	aigle	fra	
entry	Aquilegia	0	
orth	Aquilegia	lat	
foreign	ancholie	fra	
entry	Aquositas	0	
orth	Aquositas	lat	
foreign	aquosité	fra	
entry	Aquula	0	
orth	Aquula	lat	
foreign	hydatidé	fra	
entry	Aquula acustica	0	
orth	Aquula acustica	lat	
foreign	humeur de Cotugno	fra	
entry	Arabicum gummi	0	
orth	Arabicum gummi	lat	
foreign	gomme ara· bique	fra	
entry	Arachnoïdes, arachnoideus	0	
orth	Arachnoïdes	lat	
orth	arachnoideus	lat	
foreign	arachnoïdien	fra	
entry	Arachnois	0	
orth	Arachnois	lat	
foreign	l’arachnoïde	fra	
entry	Aranea	0	
orth	Aranea	lat	
foreign	araignée	fra	
entry	Arbor	0	
orth	Arbor	lat	
foreign	arbre	fra	
entry	Arbutus	0	
orth	Arbutus	lat	
foreign	arbousier	fra	
entry	Arcanum	0	
orth	Arcanum	lat	
foreign	arcane	fra	
entry	Archæus	0	
orth	Archæus	lat	
foreign	archée	fra	
entry	Archiater	0	
orth	Archiater	lat	
foreign	archiatre	fra	
entry	Arenalia ossa	0	
orth	Arenalia ossa	lat	
foreign	os du sinciput	fra	
foreign	os temporaux	fra	
entry	Arcuatis sutura	0	
orth	Arcuatis sutura	lat	
foreign	suture coronale	fra	
entry	Arcuatus morbus	0	
orth	Arcuatus morbus	lat	
foreign	ictère	fra	
entry	Ardea	0	
orth	Ardea	lat	
foreign	héron	fra	
pb	1710	1724	
entry	Ardor	0	
orth	Ardor	lat	
foreign	ardeur	fra	
foreign	sentiment de chaleur	fra	
entry	Area	0	
orth	Area	lat	
foreign	ophiase	fra	
foreign	alopécie	fra	
entry	Arefactio	0	
orth	Arefactio	lat	
foreign	aréfaetion	fra	
entry	Arenatio	0	
orth	Arenatio	lat	
foreign	arénation	fra	
entry	Areola	0	
orth	Areola	lat	
foreign	aréole	fra	
entry	Argemo, argemon	0	
orth	Argemo	lat	
orth	argemon	lat	
foreign	argémon	fra	
entry	Argentum	0	
orth	Argentum	lat	
foreign	argent	fra	
entry	Argilla	0	
orth	Argilla	lat	
foreign	argile	fra	
entry	Argyropœia	0	
orth	Argyropœia	lat	
foreign	transmutation des métaux vils en argent	fra	
entry	Arista	0	
orth	Arista	lat	
foreign	barbe d’épi	fra	
entry	Aristolochia	0	
orth	Aristolochia	lat	
foreign	aristoloche	fra	
entry	Armeniaca malus	0	
orth	Armeniaca malus	lat	
foreign	abricotier	fra	
entry	Armilla membranosa	0	
orth	Armilla membranosa	lat	
foreign	ligament circulaire du poignet	fra	
entry	Aroma	0	
orth	Aroma	lat	
foreign	arôme	fra	
foreign	aromate	fra	
entry	Aromaticus	0	
orth	Aromaticus	lat	
foreign	aromatique	fra	
entry	Arsenicum	0	
orth	Arsenicum	lat	
foreign	arsenic	fra	
entry	Artemisia	0	
orth	Artemisia	lat	
foreign	armoise	fra	
entry	Arteria	0	
orth	Arteria	lat	
foreign	artère	fra	
entry	Arteriacus	0	
orth	Arteriacus	lat	
foreign	artériaque	fra	
entry	Arteriographia	0	
orth	Arteriographia	lat	
foreign	artériographie	fra	
entry	Arteriologia	0	
orth	Arteriologia	lat	
foreign	artériologie	fra	
entry	Arteriosus	0	
orth	Arteriosus	lat	
foreign	artériel	fra	
entry	Arteriotomia	0	
orth	Arteriotomia	lat	
foreign	artériotomie	fra	
entry	Arthriticus	0	
orth	Arthriticus	lat	
foreign	arthritique	fra	
foreign	goutteux	fra	
entry	Arthritis	0	
orth	Arthritis	lat	
foreign	goutte	fra	
entry	Arthrocace	0	
orth	Arthrocace	lat	
foreign	arthrocace	fra	
entry	Arthrodynia	0	
orth	Arthrodynia	lat	
foreign	arthrodynie	fra	
entry	Arthrosis	0	
orth	Arthrosis	lat	
foreign	articulation	fra	
entry	Articularis	0	
orth	Articularis	lat	
foreign	articulaire	fra	
entry	Articularis morbus	0	
orth	Articularis morbus	lat	
foreign	goutte	fra	
entry	Articulus	0	
orth	Articulus	lat	
foreign	article	fra	
foreign	jointure	fra	
entry	Artiscus	0	
orth	Artiscus	lat	
foreign	trochisque	fra	
entry	Artus	0	
orth	Artus	lat	
foreign	membre	fra	
entry	Arum	0	
orth	Arum	lat	
foreign	arum	fra	
entry	Arundo	0	
orth	Arundo	lat	
foreign	roseau	fra	
entry	Aryarytænoideus (Morgagni, Santorini)	0	
orth	Aryarytænoideus (Morgagni, Santorini)	lat	
foreign	aryténoidifin transverse	fra	
entry	Arytænoepiglotticus ( Winslow )	0	
orth	Arytænoepiglotticus ( Winslow )	lat	
foreign	aryténo-épiglottique	fra	
entry	Arytænoides, arytænoideus	0	
orth	Arytænoides	lat	
orth	arytænoideus	lat	
foreign	aryténoidien	fra	
entry	Asaphia	0	
orth	Asaphia	lat	
foreign	asaphie	fra	
entry	Asarum	0	
orth	Asarum	lat	
foreign	cabaret	fra	
entry	Asbestus	0	
orth	Asbestus	lat	
foreign	asbeste	fra	
entry	Ascaris	0	
orth	Ascaris	lat	
foreign	ascaride	fra	
entry	Ascites	0	
orth	Ascites	lat	
foreign	ascite	fra	
entry	Asclepias	0	
orth	Asclepias	lat	
foreign	asclépiade	fra	
entry	Asinus	0	
orth	Asinus	lat	
foreign	âne	fra	
entry	Asitia	0	
orth	Asitia	lat	
foreign	asitie	fra	
entry	Asodes	0	
orth	Asodes	lat	
foreign	asode	fra	
entry	Asparagus	0	
orth	Asparagus	lat	
foreign	asperge	fra	
entry	Aspera arteria	0	
orth	Aspera arteria	lat	
foreign	trachée-artère	fra	
entry	Asperugo	0	
orth	Asperugo	lat	
foreign	aparine	fra	
entry	Asphaltum	0	
orth	Asphaltum	lat	
foreign	asphalte	fra	
entry	Asphodelus	0	
orth	Asphodelus	lat	
foreign	asphodèle	fra	
entry	Asphyxia	0	
orth	Asphyxia	lat	
foreign	asphyxie	fra	
entry	Aspirare	0	
orth	Aspirare	lat	
foreign	aspirer	fra	
entry	Aspiratio	0	
orth	Aspiratio	lat	
foreign	aspiration	fra	
entry	Assatura	0	
orth	Assatura	lat	
foreign	assation	fra	
entry	Assidens	0	
orth	Assidens	lat	
foreign	assident	fra	
entry	Assimilatio	0	
orth	Assimilatio	lat	
foreign	assimilation	fra	
entry	Assula, astula	0	
orth	Assula	lat	
orth	astula	lat	
foreign	esquille	fra	
foreign	attelle	fra	
entry	Asthenia	0	
orth	Asthenia	lat	
foreign	asthénie	fra	
entry	Asthenicus	0	
orth	Asthenicus	lat	
foreign	asthénique	fra	
entry	Asthma	0	
orth	Asthma	lat	
foreign	asthme	fra	
entry	Asthmaticus	0	
orth	Asthmaticus	lat	
foreign	asthmatique	fra	
entry	Astragalus	0	
orth	Astragalus	lat	
foreign	astragale (os du pied)	fra	
foreign	astragale (plante)	fra	
entry	Astrictio	0	
orth	Astrictio	lat	
foreign	astriction	fra	
entry	Astrictorius, astringens	0	
orth	Astrictorius	lat	
orth	astringens	lat	
foreign	astringent	fra	
entry	Astrobolismus	0	
orth	Astrobolismus	lat	
foreign	sidération	fra	
entry	Atactus	0	
orth	Atactus	lat	
foreign	ataxique	fra	
entry	Ataxia	0	
orth	Ataxia	lat	
foreign	ataxie	fra	
entry	Atheroma	0	
orth	Atheroma	lat	
foreign	athérome	fra	
entry	Atheromatodes	0	
orth	Atheromatodes	lat	
foreign	athéromateux	fra	
entry	Athleticus habitus	0	
orth	Athleticus habitus	lat	
foreign	constitution athlétique	fra	
entry	Athymia	0	
orth	Athymia	lat	
foreign	tristesse	fra	
entry	Atlas	0	
orth	Atlas	lat	
foreign	atlas (vertèbre)	fra	
entry	Atloides	0	
orth	Atloides	lat	
foreign	atloïde	fra	
entry	Atmosphæra	0	
orth	Atmosphæra	lat	
foreign	atmosphère	fra	
entry	Atocia	0	
orth	Atocia	lat	
foreign	atocie	fra	
foreign	stérilité	fra	
entry	Atonia	0	
orth	Atonia	lat	
foreign	atonie	fra	
entry	Atrabilis	0	
orth	Atrabilis	lat	
foreign	atrabile	fra	
foreign	mélancolie	fra	
entry	Atresia	0	
orth	Atresia	lat	
foreign	atrésie	fra	
entry	Atriplex	0	
orth	Atriplex	lat	
foreign	arroche	fra	
entry	Atrophia	0	
orth	Atrophia	lat	
foreign	atrophie	fra	
entry	Attenuans	0	
orth	Attenuans	lat	
foreign	atténuant	fra	
entry	Attenuatio	0	
orth	Attenuatio	lat	
foreign	volatilisation	fra	
entry	Attonitus morbus	0	
orth	Attonitus morbus	lat	
foreign	apoplexie	fra	
entry	Attractio	0	
orth	Attractio	lat	
foreign	attraction	fra	
entry	Attractivus, attrahens	0	
orth	Attractivus	lat	
orth	attrahens	lat	
foreign	attractif	fra	
entry	Attritio	0	
orth	Attritio	lat	
foreign	attrition	fra	
entry	Atypus	0	
orth	Atypus	lat	
foreign	sans type	fra	
entry	Auctio	0	
orth	Auctio	lat	
foreign	accroissement	fra	
foreign	accrétion	fra	
entry	Auditorius	0	
orth	Auditorius	lat	
foreign	auditif	fra	
entry	Auditus	0	
orth	Auditus	lat	
foreign	ouie	fra	
entry	Augmentum	0	
orth	Augmentum	lat	
foreign	augment	fra	
entry	Aura seminalis	0	
orth	Aura seminalis	lat	
foreign	vapeur supposée s’exhalant du sperme	fra	
entry	Auricula	0	
orth	Auricula	lat	
foreign	oreillette	fra	
foreign	auricule	fra	
entry	Auricularis	0	
orth	Auricularis	lat	
foreign	auriculaire	fra	
entry	Aurigo	0	
orth	Aurigo	lat	
foreign	ictère	fra	
entry	Auripigmentum	0	
orth	Auripigmentum	lat	
foreign	orpiment	fra	
entry	Auris	0	
orth	Auris	lat	
foreign	oreille	fra	
entry	Auriscalpium	0	
orth	Auriscalpium	lat	
foreign	cure-oreille	fra	
entry	Auscultatio	0	
orth	Auscultatio	lat	
foreign	auscultation	fra	
entry	Austerus	0	
orth	Austerus	lat	
foreign	de goût astringent	fra	
entry	Autopsia	0	
orth	Autopsia	lat	
foreign	autopsié	fra	
entry	Autumnus	0	
orth	Autumnus	lat	
foreign	automne	fra	
entry	Auxilium	0	
orth	Auxilium	lat	
foreign	secours	fra	
foreign	remède	fra	
entry	Avena	0	
orth	Avena	lat	
foreign	avoine	fra	
entry	Avis	0	
orth	Avis	lat	
foreign	oiseau	fra	
entry	Axilla	0	
orth	Axilla	lat	
foreign	aisselle	fra	
entry	Axillaris	0	
orth	Axillaris	lat	
foreign	axillaire	fra	
entry	Axis	0	
orth	Axis	lat	
foreign	axe	fra	
foreign	axis (vertèbre)	fra	
entry	Axungia	0	
orth	Axungia	lat	
foreign	axonge	fra	
entry	Azygos	0	
orth	Azygos	lat	
foreign	azygos	fra	
entry	Azymus	0	
orth	Azymus	lat	
foreign	azyme	fra	
entry	Bacca	0	
orth	Bacca	lat	
foreign	baie	fra	
entry	Baccifer	0	
orth	Baccifer	lat	
foreign	baccifère	fra	
entry	Bacciformis	0	
orth	Bacciformis	lat	
foreign	bacciforme	fra	
entry	Bacillus	0	
orth	Bacillus	lat	
foreign	bâtonnet	fra	
entry	Balanus	0	
orth	Balanus	lat	
foreign	gland	fra	
entry	Balaustium	0	
orth	Balaustium	lat	
foreign	balauste	fra	
entry	Balbus	0	
orth	Balbus	lat	
foreign	bègue	fra	
entry	Balbuties	0	
orth	Balbuties	lat	
foreign	bégayement	fra	
entry	Balneum	0	
orth	Balneum	lat	
foreign	bain	fra	
entry	Balneum laconicum	0	
orth	Balneum laconicum	lat	
foreign	bain de var peur	fra	
entry	Balsamum	0	
orth	Balsamum	lat	
foreign	baume	fra	
entry	Barba	0	
orth	Barba	lat	
foreign	barbe	fra	
entry	Barometrum	0	
orth	Barometrum	lat	
foreign	baromètre	fra	
entry	Baryecoia	0	
orth	Baryecoia	lat	
foreign	baryécoïe	fra	
entry	Basilica	0	
orth	Basilica	lat	
foreign	la veine basilique	fra	
entry	Basilicon	0	
orth	Basilicon	lat	
foreign	espèce de collyre	fra	
foreign	espèce d’emplâtre	fra	
entry	Bathrum	0	
orth	Bathrum	lat	
entry	Batrachus	0	
orth	Batrachus	lat	
foreign	ranule	fra	
entry	Bdellium	0	
orth	Bdellium	lat	
foreign	bdellion	fra	
entry	Bechica	0	
orth	Bechica	lat	
foreign	béchiques	fra	
entry	Benignus	0	
orth	Benignus	lat	
foreign	bénin	fra	
entry	Beta	0	
orth	Beta	lat	
foreign	bette	fra	
entry	Betonica	0	
orth	Betonica	lat	
foreign	bétoine	fra	
entry	Betula	0	
orth	Betula	lat	
foreign	bouleau	fra	
entry	Biceps	0	
orth	Biceps	lat	
foreign	muscle biceps	fra	
entry	Bicornis	0	
orth	Bicornis	lat	
foreign	bicorne	fra	
entry	Bidentatus	0	
orth	Bidentatus	lat	
foreign	bidcnté	fra	
entry	Biennis	0	
orth	Biennis	lat	
foreign	bisannuel	fra	
entry	Bifer	0	
orth	Bifer	lat	
foreign	bifère	fra	
entry	Bifidus	0	
orth	Bifidus	lat	
foreign	bifide	fra	
entry	Biflorus	0	
orth	Biflorus	lat	
foreign	biflore	fra	
entry	Biliaris	0	
orth	Biliaris	lat	
foreign	biliaire	fra	
entry	Biliosus	0	
orth	Biliosus	lat	
foreign	bilieux	fra	
entry	Bilis	0	
orth	Bilis	lat	
foreign	bile	fra	
entry	Bipes	0	
orth	Bipes	lat	
foreign	bipède	fra	
entry	Bisulcus	0	
orth	Bisulcus	lat	
foreign	flssipède	fra	
entry	Bitumen	0	
orth	Bitumen	lat	
foreign	bitume	fra	
entry	Bituminosus	0	
orth	Bituminosus	lat	
foreign	bitumineux	fra	
entry	Blæsus	0	
orth	Blæsus	lat	
foreign	bègue	fra	
entry	Blatta	0	
orth	Blatta	lat	
foreign	blatte	fra	
entry	Blennorrhagia	0	
orth	Blennorrhagia	lat	
foreign	blennorrhagie	fra	
entry	Blennorrhœa	0	
orth	Blennorrhœa	lat	
foreign	blennorrhée	fra	
entry	Blepharoptosis	0	
orth	Blepharoptosis	lat	
foreign	blépharoptose	fra	
entry	Blepharoxystum	0	
orth	Blepharoxystum	lat	
foreign	blépharoxyste	fra	
entry	Boletus	0	
orth	Boletus	lat	
foreign	bolet	fra	
entry	Bolus	0	
orth	Bolus	lat	
foreign	bol	fra	
entry	Bombus	0	
orth	Bombus	lat	
foreign	bourdonnement	fra	
foreign	tinte· ment d’oreille	fra	
entry	Borborygmus	0	
orth	Borborygmus	lat	
foreign	borborygme	fra	
entry	Botanicum	0	
orth	Botanicum	lat	
foreign	herbier	fra	
entry	Bothrion	0	
orth	Bothrion	lat	
foreign	bothrion	fra	
entry	Brachialis	0	
orth	Brachialis	lat	
foreign	brachial	fra	
entry	Brachium	0	
orth	Brachium	lat	
foreign	bras	fra	
entry	Brachypnœa	0	
orth	Brachypnœa	lat	
foreign	brachypnée	fra	
entry	Brachypota	0	
orth	Brachypota	lat	
foreign	brachypote	fra	
entry	Bradypepsia	0	
orth	Bradypepsia	lat	
foreign	bradypepsie	fra	
entry	Branchiæ	0	
orth	Branchiæ	lat	
foreign	branchies	fra	
entry	Bregma	0	
orth	Bregma	lat	
foreign	bregma	fra	
entry	Brochitas	0	
orth	Brochitas	lat	
foreign	saillie des dents	fra	
entry	Bronchocele	0	
orth	Bronchocele	lat	
foreign	bronchocèle	fra	
foreign	goitre	fra	
entry	Bronchotomia	0	
orth	Bronchotomia	lat	
foreign	bronchotomie	fra	
entry	Bucca	0	
orth	Bucca	lat	
foreign	bouche	fra	
entry	Buccalis	0	
orth	Buccalis	lat	
foreign	buccal	fra	
entry	Buccella	0	
orth	Buccella	lat	
foreign	bol	fra	
entry	Buccinator	0	
orth	Buccinator	lat	
foreign	buccinateur	fra	
entry	Bulbus	0	
orth	Bulbus	lat	
foreign	bulbe	fra	
entry	Bulimus	0	
orth	Bulimus	lat	
foreign	boulimie	fra	
entry	Bulla	0	
orth	Bulla	lat	
foreign	bulle	fra	
foreign	ampoule	fra	
entry	Buphthalmia	0	
orth	Buphthalmia	lat	
foreign	buphthalmie	fra	
entry	Butyrum	0	
orth	Butyrum	lat	
foreign	beurre	fra	
entry	Buxus	0	
orth	Buxus	lat	
foreign	buis	fra	
pb	1711	1725	
entry	Cacalia	0	
orth	Cacalia	lat	
foreign	chervi sauvage	fra	
entry	Cachecticus	0	
orth	Cachecticus	lat	
foreign	cachectique	fra	
entry	Cachexia	0	
orth	Cachexia	lat	
foreign	cachexie	fra	
entry	Cacocholia	0	
orth	Cacocholia	lat	
foreign	cacocholie	fra	
entry	Cacochymia	0	
orth	Cacochymia	lat	
foreign	cacochymie	fra	
entry	Cacochymus	0	
orth	Cacochymus	lat	
foreign	cacochyme	fra	
entry	Cacoethes	0	
orth	Cacoethes	lat	
foreign	cacoèthe	fra	
entry	Cacositia	0	
orth	Cacositia	lat	
foreign	cacositie	fra	
entry	Cacotrophia	0	
orth	Cacotrophia	lat	
foreign	cacotrophie	fra	
entry	Cadaver	0	
orth	Cadaver	lat	
foreign	cadavre	fra	
entry	Cadaverosus	0	
orth	Cadaverosus	lat	
foreign	cadavéreux	fra	
entry	Cadmia	0	
orth	Cadmia	lat	
foreign	cadmie	fra	
entry	Caducus	0	
orth	Caducus	lat	
foreign	épileptique	fra	
entry	Cæcum	0	
orth	Cæcum	lat	
foreign	intestin cæcum	fra	
entry	Cæsarea sectio	0	
orth	Cæsarea sectio	lat	
foreign	opération césarienne	fra	
entry	Cæsio	0	
orth	Cæsio	lat	
foreign	incision	fra	
entry	Cæso	0	
orth	Cæso	lat	
foreign	né par l’opération césarienne	fra	
entry	Cæsura	0	
orth	Cæsura	lat	
foreign	coupure	fra	
entry	Calamintha	0	
orth	Calamintha	lat	
foreign	cal ament	fra	
entry	Calamus aromaticus 	0	
orth	Calamus aromaticus 	lat	
foreign	canne aromatique	fra	
entry	Calcaneum	0	
orth	Calcaneum	lat	
foreign	le calcanéum	fra	
entry	Calcarius	0	
orth	Calcarius	lat	
foreign	calcaire	fra	
entry	Calculifragus	0	
orth	Calculifragus	lat	
foreign	calculifrage	fra	
foreign	lithontriptique	fra	
entry	Calculosus	0	
orth	Calculosus	lat	
foreign	calculeux	fra	
entry	Calculus	0	
orth	Calculus	lat	
foreign	calcul	fra	
foreign	gravelle	fra	
foreign	pierre	fra	
entry	Caligatio	0	
orth	Caligatio	lat	
foreign	éblouissement	fra	
entry	Callipædia	0	
orth	Callipædia	lat	
foreign	callipédie	fra	
entry	Callositas	0	
orth	Callositas	lat	
foreign	callosité	fra	
entry	Callum	0	
orth	Callum	lat	
foreign	cal	fra	
foreign	calus	fra	
entry	Calor	0	
orth	Calor	lat	
foreign	chaleur	fra	
entry	Calvaria	0	
orth	Calvaria	lat	
foreign	crâne	fra	
entry	Calvities, calvitium	0	
orth	Calvities	lat	
orth	calvitium	lat	
foreign	calvitie	fra	
entry	Calvus	0	
orth	Calvus	lat	
foreign	chauve	fra	
entry	Calx	0	
orth	Calx	lat	
foreign	chaux	fra	
entry	Calyculus	0	
orth	Calyculus	lat	
foreign	bassinet	fra	
entry	Calyx	0	
orth	Calyx	lat	
foreign	calice	fra	
entry	Camarosis	0	
orth	Camarosis	lat	
foreign	camarosis [fracturé)	fra	
entry	Canaliculus renum	0	
orth	Canaliculus renum	lat	
foreign	le bassinet des reins	fra	
foreign	gouttière	fra	
entry	Canalis	0	
orth	Canalis	lat	
foreign	canal	fra	
foreign	gouttière (chirurgie)	fra	
entry	Cancer	0	
orth	Cancer	lat	
foreign	cancer	fra	
foreign	chancre	fra	
entry	Canna gutturis	0	
orth	Canna gutturis	lat	
foreign	la trachée-artère	fra	
entry	Cannabis	0	
orth	Cannabis	lat	
foreign	chanvre	fra	
entry	Cantharis	0	
orth	Cantharis	lat	
foreign	cantharide	fra	
entry	Capillaceus	0	
orth	Capillaceus	lat	
